Trace
Swept SA
A.08.55,N9000A
107600000,-33.1657114414329
107700000,-33.267036714193
107800000,-33.2809045421167
107900000,-33.3866394339442
108000000,-33.4864948336819
108100000,-33.5319649315885
108200000,-33.621531220169
108300000,-33.6949289055023
108400000,-33.8006637973298
108500000,-33.9005191970675
108600000,-34.0121335809849
108700000,-34.0208568533299
108800000,-34.144230221427
108900000,-34.2293868909401
109000000,-34.355700005082
109100000,-34.3967604839212
109200000,-34.4613389311199
109300000,-34.619989251756
109400000,-34.6963266831342
109500000,-34.7667846224227
109600000,-34.8578207840256
109700000,-34.9459171995836
109800000,-35.0781098058154
109900000,-35.1750254595081
110000000,-35.1837487318532
110100000,-35.3277003222647
110200000,-35.5245673414848
110300000,-35.5773868045037
110400000,-35.5978690610285
110500000,-35.7454953339961
110600000,-35.7270259554257
110700000,-35.9650494192747
110800000,-36.1112058192199
110900000,-36.2059166633789
111000000,-36.291073332892
111100000,-36.37916974845
111200000,-36.5179767832828
111300000,-36.5700613097905
111400000,-36.7345911225165
111500000,-36.8344465222541
111600000,-37.0460122716988
111700000,-37.0393018773081
111800000,-37.1009405784618
111900000,-37.3191207565075
112000000,-37.4219159022901
112100000,-37.5482290164321
112200000,-37.639265178035
112300000,-37.6428438948015
112400000,-37.8066387710162
112500000,-38.012325028371
112600000,-38.0857227137044
112700000,-38.1356024306784
112800000,-38.2795540210899
112900000,-38.3941081510522
113000000,-38.602734154452
113100000,-38.6320356491115
113200000,-38.8538905097134
113300000,-39.052227401956
113400000,-39.0727096584807
113500000,-39.206372137735
113600000,-39.2694807119112
113700000,-39.4722272232211
113800000,-39.5044684639255
113900000,-39.7424919277745
114000000,-39.7806126605688
114100000,-40.0656720611366
114200000,-40.1302505083352
114300000,-40.291105638505
114400000,-40.3652382603496
114500000,-40.4856718824017
114600000,-40.7530928066999
114700000,-40.8176712538985
114800000,-40.9351651299057
114900000,-41.0467795138231
115000000,-41.2289478028186
115100000,-41.4522725364429
115200000,-41.4999474438832
115300000,-41.4814780653128
115400000,-41.7547784817009
115500000,-41.760562008001
115600000,-42.0610550753046
115700000,-42.0572844269588
115800000,-42.2445972715329
115900000,-42.4568979574888
116000000,-42.4803199600585
116100000,-42.547838153302
116200000,-42.6770910134889
116300000,-42.7350550320864
116400000,-42.7298145107182
116500000,-42.9590187364324
116600000,-43.1059100728888
116700000,-43.1572596628853
116800000,-43.1498143319833
116900000,-43.1614773503733
117000000,-43.3024891947398
117100000,-43.4817177376904
117200000,-43.3787306603285
117300000,-43.557959203279
117400000,-43.4189602368668
117500000,-43.3843222550493
117600000,-43.6282252109881
117700000,-43.7280806107258
117800000,-43.7221051528462
117900000,-43.7396476633261
118000000,-43.6572388082786
118100000,-43.5571914769616
118200000,-43.4306864312403
118300000,-43.6981073555385
118400000,-43.6597946911648
118500000,-43.5862050742521
118600000,-43.4450012983062
118700000,-43.4566643166962
118800000,-43.4330503825471
118900000,-43.3065453368258
119000000,-43.1315344813633
119100000,-43.0123788007543
119200000,-42.9160061519934
119300000,-42.9269342338722
119400000,-42.909199791813
119500000,-42.8312005558329
119600000,-42.6025393350505
119700000,-42.4194441779645
119800000,-42.4171434026411
119900000,-42.2884335473861
120000000,-42.1060733268113
120100000,-41.9626647413316
120200000,-41.8324850130542
120300000,-41.8845695395619
120400000,-41.7639439859304
120500000,-41.5690898446646
120600000,-41.4528739101005
120700000,-41.2021645939812
120800000,-41.2005987551691
120900000,-41.0057446139034
