Trace
Swept SA
A.08.55,N9000A
95300000,-59.0073985668518
95400000,-59.0036288468507
95500000,-58.0356224241152
95600000,-58.9674268829105
95700000,-59.0239219568303
95800000,-58.7055994100226
95900000,-59.1876227239448
96000000,-58.8994325740975
96100000,-58.8670003301584
96200000,-58.406100100172
96300000,-58.2648972525708
96400000,-58.5698008672865
96500000,-58.4697544643142
96600000,-58.9370790480118
96700000,-58.9369840105668
96800000,-58.7957811629656
96900000,-59.2836839689777
97000000,-59.0417948193379
97100000,-59.0865309090781
97200000,-58.8446417594383
97300000,-58.2573324495202
97400000,-58.6717416044092
97500000,-58.9935487588832
97600000,-58.6208409102444
97700000,-58.6303000474455
97800000,-58.7713128201567
97900000,-59.186456911557
98000000,-59.1378560643708
98100000,-58.7614735331759
98200000,-58.8260529087192
98300000,-58.7193920771459
98400000,-58.8295375163855
98500000,-59.1087183532081
98600000,-59.1585989985268
98700000,-59.1879014215311
98800000,-58.3088223166545
98900000,-58.5468467088482
99000000,-59.1339659438764
99100000,-59.046413461595
99200000,-58.8640541693649
99300000,-58.8610193858751
99400000,-58.452299648186
99500000,-58.2229044192371
99600000,-58.2139901436574
99700000,-58.9958675541617
99800000,-59.1104226124687
99900000,-58.5414867153313
100000000,-59.0044016799616
100100000,-59.0043066425166
100200000,-58.87780252514
100300000,-58.4911308827879
100400000,-57.9104360014708
100500000,-59.0303842071411
100600000,-58.924458312079
100700000,-58.8538093695559
100800000,-58.88899128465
100900000,-58.9124142155644
101000000,-59.006391051557
101100000,-59.0004165220222
101200000,-58.7915995153878
101300000,-59.0906236380136
101400000,-58.871517520222
101500000,-58.8295311016369
101600000,-59.2417354469923
101700000,-58.2237533414931
101800000,-59.6464953897904
101900000,-58.4756464899553
102000000,-58.4498286746172
102100000,-58.8436596071918
102200000,-58.4114219011434
102300000,-58.7905541034933
102400000,-58.3891837309166
102500000,-58.1700776131249
102600000,-58.6337275142664
102700000,-58.2345619512233
102800000,-58.7900789162686
102900000,-58.8487787997221
103000000,-58.8369247780974
103100000,-58.9749978047638
103200000,-59.2806363559907
103300000,-59.0189039205477
103400000,-58.9217972636204
103500000,-58.8063171939122
103600000,-58.4211154245825
103700000,-59.0391019930824
103800000,-58.0336138082741
103900000,-58.2628189623331
104000000,-58.4391086875835
104100000,-58.6536151114178
104200000,-58.3624852155256
104300000,-58.1301502405318
104400000,-58.9032084129013
104500000,-58.6921865967332
104600000,-58.2827319225329
104700000,-58.6354064104786
104800000,-57.9033146078481
104900000,-58.4323738584891
105000000,-58.0736298035636
105100000,-58.3947020215264
105200000,-58.5996542707148
105300000,-58.8589918217342
105400000,-58.9485590386593
105500000,-58.1260700451475
105600000,-57.9878069435912
105700000,-58.7807084017639
105800000,-58.1933990918458
105900000,-58.2785566897036
106000000,-58.9575429886356
106100000,-58.116680582343
106200000,-58.1871394499762
106300000,-58.5633319062812
106400000,-58.5735259799935
106500000,-58.5352142439646
106600000,-57.7399179013683
106700000,-58.4424221686596
106800000,-58.3276770354627
106900000,-58.5274847290725
107000000,-58.5126909614029
107100000,-58.9498831481401
107200000,-58.7153433636126
107300000,-58.3213223561481
107400000,-58.2830106201192
107500000,-58.7268172354574
107600000,-58.7943363570457
107700000,-58.2452437457116
107800000,-58.2326547875757
107900000,-57.8775854152064
108000000,-58.0795979183499
108100000,-58.283815231027
108200000,-57.8030717152373
108300000,-58.3291912198334
108400000,-58.6811307712678
108500000,-57.8321840633517
108600000,-58.6375794422153
108700000,-57.8172952582372
108800000,-58.4874623190344
108900000,-58.390355662107
109000000,-58.3123573544717
109100000,-58.338720031431
109200000,-58.0887465801677
109300000,-58.3958550044171
109400000,-58.2811098712202
109500000,-58.4191828978866
109600000,-58.5337379561936
109700000,-58.0956207580552
109800000,-58.1513808954638
109900000,-58.2512372235462
110000000,-57.4544710079274
110100000,-57.7160133684805
110200000,-58.2186149047172
110300000,-58.1714839305535
110400000,-58.5829533393976
110500000,-58.609316016357
110600000,-58.4908962006039
110700000,-57.8080451442259
110800000,-58.0534189015319
110900000,-57.9210352920654
111000000,-57.7952661112001
111100000,-57.077138102283
111200000,-57.9854245927189
111300000,-57.8986070469487
111400000,-58.1087038517157
111500000,-58.4290411331672
111600000,-58.4054281273629
111700000,-58.1848521365488
111800000,-58.0554082731273
111900000,-57.8377720283581
112000000,-58.4520839143018
112100000,-58.3402785271499
112200000,-58.2666898385819
112300000,-58.1659084990983
112400000,-58.4634627487017
112500000,-57.8665992641376
112600000,-57.7959503216146
112700000,-58.3514672866598
112800000,-58.2778785980919
112900000,-58.0609772898339
113000000,-58.2894475073816
113100000,-57.7425597055812
113200000,-58.204004797189
113300000,-58.6779438094877
113400000,-58.5565842476897
113500000,-58.2213581611237
113600000,-58.3513468861665
113700000,-58.4063720870639
113800000,-58.4680117165623
113900000,-57.5999566593541
114000000,-58.0974136400122
114100000,-57.5696341875038
114200000,-57.458563736863
114300000,-58.0206951305094
114400000,-58.2322618082988
114500000,-57.9558306426312
114600000,-57.6632308737165
114700000,-57.62638901071
114800000,-57.9202685777573
114900000,-58.2876417959276
115000000,-57.6878385653185
115100000,-57.784755147356
115200000,-58.313814397997
115300000,-58.3489963130911
115400000,-57.8109277494255
115500000,-57.9225430616875
115600000,-58.3883977723627
115700000,-58.1604724164363
115800000,-57.9994262830319
115900000,-57.9427411342222
116000000,-57.9250076205077
116100000,-58.3761636009583
116200000,-57.8278059261354
116300000,-57.7395185073428
116400000,-57.4917498656132
116500000,-57.8921952267888
116600000,-57.8737267765631
116700000,-57.8537884533149
116800000,-57.4707914935189
116900000,-57.442033932136
117000000,-58.4914282327281
117100000,-58.1767803684765
117200000,-57.7269041861585
117300000,-57.4409188458449
117400000,-57.9089783660538
117500000,-58.0588103768999
117600000,-58.243919340285
117700000,-57.6117789031818
117800000,-58.0644047566549
117900000,-57.8702864802451
118000000,-57.834914490261
118100000,-57.4526524669762
118200000,-57.4672561597559
118300000,-57.3179690105312
118400000,-57.805136880032
118500000,-57.6492353022062
118600000,-57.3610451523589
118700000,-58.1252840865936
118800000,-57.6283719675569
118900000,-58.0486606145358
119000000,-57.7928076711826
119100000,-58.3600836204076
119200000,-57.8631715013708
119300000,-57.8924739243751
119400000,-58.2098714597817
119500000,-57.6225621498636
119600000,-57.2843963172527
119700000,-57.9009130127301
119800000,-57.4142900048506
119900000,-58.2329142409163
120000000,-57.2627030086472
120100000,-57.5154261310655
120200000,-57.6358606814624
120300000,-58.1972571385975
120400000,-57.9516933064016
120500000,-57.5466482512686
120600000,-57.391481609954
120700000,-58.0116729879876
120800000,-57.8998676008356
120900000,-58.2496023427364
121000000,-57.890858287811
121100000,-57.6805714081541
121200000,-57.7142834502257
121300000,-58.1985115736817
121400000,-57.7795027248353
121500000,-57.6177216549197
121600000,-57.6815660939518
121700000,-57.6079774053838
121800000,-57.5608464312201
121900000,-57.831208029908
122000000,-57.8208238813058
122100000,-58.1014745911509
122200000,-57.7758026792308
122300000,-57.0635541624035
122400000,-57.1575309983961
122500000,-57.7012889792617
122600000,-57.6600374971878
122700000,-57.7157976345964
122800000,-57.6936545018145
122900000,-57.6862100992573
123000000,-58.1594141750448
123100000,-57.8653445331076
123200000,-57.815273812899
123300000,-58.15324957062
123400000,-57.818023484054
123500000,-57.1182688879177
123600000,-57.5767742334805
123700000,-58.0088218646391
123800000,-57.8793780012176
123900000,-57.7080427566559
124000000,-57.3816359082246
124100000,-57.2926135529208
124200000,-58.1935506782444
124300000,-57.9347579888463
124400000,-58.1874811112647
124500000,-57.9639653744056
