Trace
Swept SA
A.08.55,N9000A
95900000,-26.6401676250434
96000000,-26.6687343040414
96100000,-26.7105298402414
96200000,-26.7978914401378
96300000,-26.8132292619335
96400000,-26.8337116393079
96500000,-26.8541940166823
96600000,-26.9070136005508
96700000,-26.9333754700151
96800000,-26.9656168315691
96900000,-27.0037376852131
97000000,-27.0587620786153
97100000,-27.0557264876303
97200000,-27.10928100801
97300000,-27.1591608458336
97400000,-27.1855227152979
97500000,-27.2442217912562
97600000,-27.2441259463162
97700000,-27.2969455301847
97800000,-27.3468253680083
97900000,-27.3695125549164
98000000,-27.4135129006501
98100000,-27.4141519922213
98200000,-27.4875497984043
98300000,-27.531550144138
98400000,-27.5490927754675
98500000,-27.5754546449317
98600000,-27.6282742288003
98700000,-27.6752143205789
98800000,-27.7133351742229
98900000,-27.7485162818219
99000000,-27.8013358656904
99100000,-27.8012400207503
99200000,-27.8834570650681
99300000,-27.9098189345323
99400000,-27.918542327727
99500000,-27.9706269750843
99600000,-28.0241814954641
99700000,-28.0740613332876
99800000,-28.1180616790214
99900000,-28.1436886119744
100000000,-28.1737251639948
100100000,-28.2559422083125
100200000,-28.2793643317318
100300000,-28.2998467091062
100400000,-28.3842685629577
100500000,-28.4054858768433
100600000,-28.4884378576722
100700000,-28.449390377637
100800000,-28.5257279298649
100900000,-28.5756077676885
101000000,-28.6107888752875
101100000,-28.6871264275154
101200000,-28.7311267732491
101300000,-28.7604283887583
101400000,-28.8272117663402
101500000,-28.839609842091
101600000,-28.9041884101393
101700000,-28.9364297716933
101800000,-28.9745506253372
101900000,-29.0354545108293
102000000,-29.0853343486529
102100000,-29.124190138808
102200000,-29.1917084529012
102300000,-29.2474677828146
102400000,-29.2613357315879
102500000,-29.2825530454736
102600000,-29.3500713595667
102700000,-29.4264089117946
102800000,-29.4233733208096
102900000,-29.482072396768
103000000,-29.5348919806365
103100000,-29.5935910565949
103200000,-29.6405311483736
103300000,-29.7080494624667
103400000,-29.7726280305149
103500000,-29.795315217423
103600000,-29.8341710075781
103700000,-29.8399546547279
103800000,-29.9045332227761
103900000,-29.9720515368692
104000000,-30.0042928984233
104100000,-30.0923894348309
104200000,-30.1187513042951
104300000,-30.2090526502364
104400000,-30.2655469166611
104500000,-30.3183665005296
104600000,-30.3476681160388
104700000,-30.3710902394581
104800000,-30.4239098233266
104900000,-30.5200906613577
105000000,-30.5707054356925
105100000,-30.6058865432916
105200000,-30.6410676508905
105300000,-30.735043679388
105400000,-30.7996222474362
105500000,-30.7995264024961
105600000,-30.8876229389037
105700000,-30.9522015069519
105800000,-30.9697441382814
105900000,-31.0460816905093
106000000,-31.1518167031864
106100000,-31.1869978107854
106200000,-31.2398173946539
106300000,-31.3014562166572
106400000,-31.3623601021493
106500000,-31.3894569081247
106600000,-31.4951919208018
106700000,-31.5156742981762
106800000,-31.5831926122694
106900000,-31.6404218152053
107000000,-31.6711933037369
107100000,-31.7739885703691
107200000,-31.8179889161029
107300000,-31.8972662143757
107400000,-31.9971217349629
107500000,-32.0323028425619
107600000,-32.0851224264305
107700000,-32.1937971851525
