Trace
Swept SA
A.08.55,N9000A
94400000,-17.8734352381215
94500000,-17.8740759117239
94600000,-17.8916201250846
94700000,-17.8944656082207
94800000,-17.8973110913569
94900000,-17.8935421458919
95000000,-17.8883033274044
95100000,-17.8874741279844
95200000,-17.8873798650756
95300000,-17.8968397768128
95400000,-17.8960105773927
95500000,-17.8937115049502
95600000,-17.8877377499515
95700000,-17.8876434870427
95800000,-17.8875492241339
95900000,-17.8874549612251
96000000,-17.8932401904061
96100000,-17.895350737031
96200000,-17.8842324264537
96300000,-17.8841381635449
96400000,-17.8899233927259
96500000,-17.8898291298171
96600000,-17.8772409462173
96700000,-17.8749418737748
96800000,-17.8895463410906
96900000,-17.8828376495807
97000000,-17.8805385771382
97100000,-17.8716250760947
97200000,-17.8803500513206
97300000,-17.8824605979455
97400000,-17.8823663350367
97500000,-17.8800672625941
97600000,-17.8887922378201
97700000,-17.8850232923551
97800000,-17.8827242199126
97900000,-17.8855697030487
98000000,-17.8751863289827
98100000,-17.8706824470065
98200000,-17.8816122317661
98300000,-17.8734336672338
98400000,-17.8762791503699
98500000,-17.8850041255958
98600000,-17.8819701166421
98700000,-17.881140917222
98800000,-17.8788418447795
98900000,-17.8750728993145
99000000,-17.8698340808271
99100000,-17.8697398179183
99200000,-17.8725853010544
99300000,-17.8688163555894
99400000,-17.8782762673266
99500000,-17.8745073218616
99600000,-17.8722082494191
99700000,-17.8750537325552
99800000,-17.8778992156913
99900000,-17.8748652067376
100000000,-17.8777106898737
100100000,-17.8893754111445
100200000,-17.8848715291683
100300000,-17.8774279011472
100400000,-17.8854179398619
100500000,-17.8735646927734
100600000,-17.8712656203309
100700000,-17.8711713574221
100800000,-17.8769565866031
100900000,-17.8878863713628
101000000,-17.8855872989203
101100000,-17.8818183534553
101200000,-17.8824590270577
101300000,-17.8911840022837
101400000,-17.8785958186839
101500000,-17.8733570001965
101600000,-17.8835518484449
101700000,-17.8761082204238
101800000,-17.8848331956497
101900000,-17.8840039962297
102000000,-17.8699459396075
102100000,-17.8698516766987
102200000,-17.8756369058797
102300000,-17.8814221350607
102400000,-17.8835326816856
102500000,-17.8753541171532
102600000,-17.8855489654017
102700000,-17.8744306548244
102800000,-17.8750713284268
102900000,-17.8837963036527
103000000,-17.8837020407439
103100000,-17.8836077778351
103200000,-17.8805737688814
103300000,-17.8746000138827
103400000,-17.8796503065525
103500000,-17.8729416150426
103600000,-17.8684377330664
103700000,-17.8801024543373
103800000,-17.8770684453835
103900000,-17.8821187380533
104000000,-17.8761449830547
104100000,-17.8709061645672
104200000,-17.8700769651472
104300000,-17.8677778927047
104400000,-17.8765028679306
104500000,-17.8815531606004
104600000,-17.8792540881579
104700000,-17.8784248887379
104800000,-17.8761258162954
104900000,-17.8723568708304
105000000,-17.8700577983879
105100000,-17.8721683450127
105200000,-17.8757487646601
105300000,-17.8668352636165
105400000,-17.8667410007077
105500000,-17.8754659759336
105600000,-17.8812512051146
105700000,-17.8833617517395
105800000,-17.8751831872072
105900000,-17.8780286703433
106000000,-17.8779344074345
106100000,-17.8624064777898
106200000,-17.8630471513922
106300000,-17.8747118726631
106400000,-17.8804971018441
106500000,-17.8774630928904
106600000,-17.8678146553355
106700000,-17.8677203924267
106800000,-17.8801200502088
106900000,-17.8770860412551
107000000,-17.8769917783463
107100000,-17.8702830868364
107200000,-17.8679840143939
107300000,-17.8847932912434
107400000,-17.8795544727559
107500000,-17.8794602098471
107600000,-17.8764262008934
107700000,-17.8755970014733
107800000,-17.8762376750757
107900000,-17.8776132851894
