Trace
Swept SA
A.08.55,N9000A
92400000,-18.1918360206997
92500000,-18.185127268765
92600000,-18.1798883898528
92700000,-18.1827338125641
92800000,-18.1855792352754
92900000,-18.1854849119418
93000000,-18.1964146362766
93100000,-18.1941155034093
93200000,-18.1910814340307
93300000,-18.193926856742
93400000,-18.1901578508523
93500000,-18.1841840354288
93600000,-18.1818849025615
93700000,-18.1869351348065
93800000,-18.1846360019392
93900000,-18.1904211706954
94000000,-18.1932665934067
94100000,-18.196112016118
94200000,-18.1901382006945
94300000,-18.187104131316
94400000,-18.1870098079823
94500000,-18.1891202941824
94600000,-18.1831464787589
94700000,-18.1830521554253
94800000,-18.1866325146479
94900000,-18.1894779373591
95000000,-18.1915884235592
95100000,-18.1892892906919
95200000,-18.1921347134032
95300000,-18.1942451996033
95400000,-18.1970906223146
95500000,-18.1889119973574
95600000,-18.1888176740238
95700000,-18.1821089220891
95800000,-18.1886290273565
95900000,-18.1936792596015
96000000,-18.1935849362679
96100000,-18.1854063113108
96200000,-18.1941312261119
96300000,-18.1881574106884
96400000,-18.1910028333997
96500000,-18.1850290179763
96600000,-18.1841997581314
96700000,-18.1899849268876
96800000,-18.1876857940203
96900000,-18.1868565341755
97000000,-18.1845574013082
97100000,-18.1896076335532
97200000,-18.1895133102195
97300000,-18.1872141773522
97400000,-18.1841801079737
97500000,-18.1929050227748
97600000,-18.1928106994412
97700000,-18.1838971379728
97800000,-18.1867425606841
97900000,-18.1895879833954
98000000,-18.1865539140168
98100000,-18.1864595906832
98200000,-18.1885700768833
98300000,-18.186270944016
98400000,-18.191321176261
98500000,-18.1882871068824
98600000,-18.1801084819253
98700000,-18.1888333967264
98800000,-18.1828595813029
98900000,-18.1908495595929
99000000,-18.1878154902143
99100000,-18.185516357347
99200000,-18.1883617800583
99300000,-18.1816530281236
99400000,-18.1852333873461
99500000,-18.1873438735462
99600000,-18.1850447406789
99700000,-18.1849504173453
99800000,-18.1848560940116
99900000,-18.184761770678
100000000,-18.1927517489679
100100000,-18.1904526161006
100200000,-18.1925631023007
100300000,-18.1902639694334
100400000,-18.1931093921447
100500000,-18.1988945609009
100600000,-18.201005047101
100700000,-18.1957661681887
100800000,-18.1949369083439
100900000,-18.1830836008305
101000000,-18.1807844679632
101100000,-18.1909792557868
101200000,-18.1828006308297
101300000,-18.1974050377207
101400000,-18.1921661588084
101500000,-18.1942766450085
101600000,-18.1860980200513
101700000,-18.1852687602065
101800000,-18.1976683575638
101900000,-18.1909596056291
102000000,-18.1916002188067
102100000,-18.1885661494282
102200000,-18.1936163816731
102300000,-18.1883775027609
102400000,-18.1934277350059
102500000,-18.1852491100487
102600000,-18.1851547867151
102700000,-18.1872652729152
102800000,-18.1849661400479
102900000,-18.193691054849
103000000,-18.1847774933806
103100000,-18.184683170047
103200000,-18.1867936562471
103300000,-18.1815547773348
103400000,-18.18072551749
103500000,-18.1813661306676
103600000,-18.1753923152441
103700000,-18.1745630553993
103800000,-18.1840229067116
103900000,-18.1773141547769
104000000,-18.1750150219096
104100000,-18.1888844922894
